Employee_ID,Full_Name,Department,Position,Region,Salary,Years_of_Service,Project_Name,Project_Budget,Project_Status,Contract_Type,Performance_Score,Compliance_Status,Is_Under_Investigation,Under_Investigation,Last_Promotion_Date,Leave_Days_Remaining,Overtime_Hours,Supervisor_Name,Security_Clearance,Remarks
8642e25f-7bfa-4f2a-83cc-c2e3c85f4139,David Brown,Ministry of Labor,Clerk,East,263273,1,Business-focused context-sensitive archive,44022786,Completed,Permanent,1.49,Under Review,Yes,1,07/07/2018,23,232,Michael Lane,Top Secret,However word whole blue.
45c5ffd5-b903-4bfa-9698-b212ab02c491,Danielle Lambert,Ministry of Transport,Director,West,209315,24,Pre-emptive local hub,32233595,Completed,Permanent,1.49,Under Review,Yes,1,13/06/2023,13,326,Kenneth Liu,Medium,Church middle positive how.
1f8d02f8-2e66-4dff-ae16-36725627a9a0,Christine Moore,Ministry of Transport,Assistant Director,Central,228456,31,Persistent encompassing portal,19347186,Cancelled,Contract,3.33,Under Review,Yes,1,09/03/2020,47,371,Susan Brewer,High,Brother smile although evening federal.
d55e69a4-99d8-4e81-90e2-171c7732688e,Thomas Calderon,Ministry of Defense,Policy Advisor,South,71653,26,Ergonomic maximized project,32709389,Cancelled,Contract,3.94,Compliant,Yes,1,07/07/2021,6,181,Denise Garcia,Medium,Easy thousand relate wife price happen.
63f0b463-4116-4986-a18d-479f224eb000,Taylor Washington,Ministry of Health,Engineer,Central,197729,5,Fully-configurable mobile process improvement,38966902,Completed,Permanent,2.29,Compliant,Yes,1,24/05/2016,35,121,Tyler Huber,Top Secret,Local cause tough eye almost left.
75637c35-8384-4fc0-881c-9786cbedf7ad,Mary Norman,Ministry of Health,Engineer,Central,211024,20,Inverse scalable budgetary management,12024255,Active,Contract,1.14,Under Review,No,0,09/12/2022,49,333,Dennis Williams,High,Big magazine special character.
dbaeeeac-c596-4131-91ad-402dd4ebf899,Robert Gilbert,Ministry of Interior,Director,West,193252,11,Diverse user-facing solution,31885895,Completed,Temporary,1.51,Non-Compliant,Yes,1,21/12/2019,23,202,Kathleen Rodriguez,Medium,Blood weight result central stock same reveal do.
3f0ce8af-7424-40fe-b6b8-00475bedca89,Robert Hahn,Ministry of Labor,Policy Advisor,South,268504,33,Reverse-engineered contextually-based architecture,16332332,Cancelled,Temporary,4.66,Compliant,No,0,20/05/2017,26,454,James Koch,Medium,Hard nor north almost.
6c3cebf3-aebe-4b13-9d6a-73f299580fd0,Sara Hernandez,Ministry of Labor,Field Officer,Central,161829,27,Down-sized 4thgeneration hierarchy,19455898,Cancelled,Temporary,2.97,Under Review,No,0,23/05/2022,36,28,Shari Harris,Top Secret,Hard law magazine ten hotel result.
e5988507-3695-4ba2-b962-6b50f1ea02ed,Lisa Blevins,Ministry of Interior,Clerk,North,168377,34,Programmable static collaboration,47801715,Active,Temporary,2.81,Compliant,Yes,1,18/02/2023,37,201,Amy Wong,High,Be again approach work until trial.
865c7f03-4813-4796-8b39-93141ec296f4,William Garcia,Ministry of Energy,Director,East,249483,15,Cross-group asynchronous process improvement,14036930,Completed,Temporary,1.15,Non-Compliant,Yes,1,11/08/2021,29,92,Brian Wright,Medium,People trouble nearly court break increase.
3156fd4c-87ce-4744-a9ab-136045e6e977,Allen Ross,Ministry of Health,Engineer,East,41622,32,Automated 3rdgeneration interface,35159332,On Hold,Contract,3.91,Under Review,Yes,1,12/03/2019,26,328,Jennifer Martinez,Low,Her window media scientist.
2ee56373-44f9-4d19-82a6-e1175c49f600,Joshua Farmer,Ministry of Education,Engineer,North,88756,21,Persevering executive interface,26887612,Active,Contract,3.11,Compliant,No,0,20/11/2020,38,355,Erika Morgan,Medium,Teach force energy.
d5ce0bc1-26e7-46b6-9f87-06a2b55f1e5f,Scott Hardin,Ministry of Environment,Assistant Director,East,80809,5,Managed 24/7 framework,29870053,Cancelled,Temporary,1.81,Non-Compliant,Yes,1,26/06/2016,14,175,Victor Baker,Low,Republican east approach.
79440c6a-4d14-4dcd-ba30-fc1d568e0c1e,Kathleen Winters,Ministry of Finance,Policy Advisor,West,56725,6,Networked upward-trending portal,8680504,Active,Permanent,1.44,Compliant,No,0,24/11/2021,25,329,Sonya Gray,Low,Low choose about performance watch stock drop.
7e7f055b-345f-41e6-ada5-443300e0aea8,Sean Conway,Ministry of Interior,Engineer,North,232468,22,Seamless contextually-based Local Area Network,38937854,Active,Contract,2.53,Compliant,No,0,11/01/2018,0,210,Tara Johnson,Medium,Statement seem leg always despite ten.
cc0a2f74-6890-4f0a-be21-93974250d713,Rose Fitzgerald,Ministry of Defense,Clerk,West,91226,18,Profound optimal alliance,21484981,On Hold,Permanent,4.35,Non-Compliant,Yes,1,19/01/2018,55,183,Brad Morales,High,Degree require like whole majority project.
a0e4d2f0-eaff-4ee8-9ae9-56c60d2902a0,Kyle Cook,Ministry of Environment,Assistant Director,South,277368,14,Streamlined upward-trending moratorium,43126369,On Hold,Temporary,4.46,Non-Compliant,Yes,1,03/11/2018,3,94,Joshua Perez,Top Secret,Behind her deep itself third sport film.
309d2d17-73db-4219-bbe4-9867d9067971,Chad Porter,Ministry of Defense,Auditor,East,121182,10,Quality-focused 24hour methodology,19257828,Active,Temporary,3.41,Compliant,No,0,26/05/2022,28,272,Carol Nolan,Top Secret,Site gas new individual talk also mean year.
3bc5c59b-2384-4dc3-8576-ca7fd4368e31,Tanya Duffy,Ministry of Health,Field Officer,West,253637,13,Compatible analyzing superstructure,30069114,Completed,Temporary,3.91,Under Review,Yes,1,08/01/2025,56,136,Timothy Mcclain,Medium,Analysis student others deal cold course interest.
09e0a069-e924-408c-9ca7-271ccc3192b0,Matthew Drake,Ministry of Environment,Clerk,East,69402,31,Exclusive explicit monitoring,25543928,Active,Permanent,1.46,Under Review,Yes,1,22/05/2019,0,236,Joshua Suarez PhD,Medium,Pass good surface field pretty.
fe6a82a6-6f94-4d54-83a3-f51400369fbe,Richard Wilson,Ministry of Health,Inspector,South,44263,30,Progressive 3rdgeneration structure,5319574,On Hold,Temporary,3.35,Non-Compliant,No,0,07/01/2023,42,352,Kerri Roman,Low,Through cold report different say dream.
a5b9d309-e4e9-4359-b574-2879ba923cc0,Laurie Chambers,Ministry of Energy,Data Analyst,Central,294561,3,Profound 5thgeneration initiative,48621856,On Hold,Permanent,3.67,Non-Compliant,Yes,1,30/04/2021,49,417,Jamie Spencer,Medium,Newspaper interview western total accept.
445c0a7e-dbb4-46ed-8cf0-e5dd681e939f,Karen Smith,Ministry of Transport,Field Officer,East,267595,30,Total optimizing model,10487155,On Hold,Permanent,1.8,Non-Compliant,No,0,10/12/2017,45,428,Denise Waters,Low,Western case other professional note medical.
f4b626c5-4eb9-4840-8dac-a5a1a0e35098,Lori Chapman,Ministry of Defense,Inspector,South,217900,6,Operative empowering project,12533238,On Hold,Contract,4.52,Compliant,Yes,1,02/06/2022,21,471,Katherine Padilla,Low,Serious shoulder middle response difference network west.
ab9f75b1-4642-4cb2-a793-3a5b42150f87,Michael Richards,Ministry of Energy,Inspector,North,291896,29,Enhanced contextually-based conglomeration,12613887,On Hold,Temporary,1.78,Non-Compliant,No,0,08/12/2019,10,264,James James,Low,Worker sea open southern add organization.
597b5363-926a-4670-8471-4f9f956f529c,Allen Landry,Ministry of Interior,Assistant Director,East,87924,8,Fully-configurable multimedia data-warehouse,21669098,Cancelled,Temporary,2.25,Non-Compliant,Yes,1,30/03/2023,9,134,Jade Young,High,Toward experience hot teacher value.
0e202081-a5c3-4dc6-9d53-6a4f43e75755,Tanner Berger,Ministry of Education,Policy Advisor,North,114182,33,Up-sized stable solution,6962758,Active,Contract,3.48,Under Review,No,0,30/04/2022,58,143,Ashley Rodriguez,Medium,Get star action full wall.
de7d3ae3-14d1-46e7-af9d-1513155c16e0,David Smith,Ministry of Environment,Data Analyst,South,264137,17,Visionary interactive groupware,12818062,Completed,Permanent,3.55,Non-Compliant,Yes,1,21/09/2019,16,18,Shari Morgan,Low,Field government skill.
5310df88-1a5e-4056-a3a2-e4253d1af876,Kristina Long,Ministry of Energy,Engineer,North,230124,11,Balanced reciprocal parallelism,34650325,Completed,Temporary,3.8,Compliant,No,0,06/08/2019,35,230,Connie Banks,Top Secret,Receive various model source.
2e44f28f-9723-4136-a343-19fca3fcd082,Aaron Williams,Ministry of Labor,Field Officer,West,182736,13,Visionary heuristic attitude,28462071,Cancelled,Temporary,1.45,Under Review,No,0,06/11/2016,55,133,Danny Anderson,High,Inside worker to represent opportunity.
7fc22be4-1b08-4498-a719-74e587da10f6,Kara Peters,Ministry of Energy,Policy Advisor,Central,75737,11,Centralized actuating challenge,2770492,Active,Contract,4.4,Non-Compliant,No,0,12/05/2022,46,113,Amanda Garcia,Medium,Single technology performance sound institution total smile.
2de40acb-1d66-4625-b584-e275c2b86d5e,Janet Velez,Ministry of Interior,Director,North,141332,31,Advanced high-level open architecture,41008853,On Hold,Temporary,3.13,Under Review,Yes,1,10/04/2020,25,498,Matthew Medina,Medium,Chance especially party political.
85dc111a-ce72-4690-bb4a-85243b763ae1,Erin Kim,Ministry of Education,Inspector,West,129563,28,Persistent hybrid database,14323887,On Hold,Permanent,2.89,Non-Compliant,Yes,1,06/05/2019,47,138,Nicole West,Medium,Recent court book if Mr direction law should.
016f3bfc-9fde-4132-b813-2648bab3f387,Susan Munoz,Ministry of Finance,Clerk,Central,200445,6,Horizontal global knowledgebase,48177410,Completed,Temporary,4.92,Under Review,No,0,14/12/2019,20,124,Marie Hayes,Medium,Finally pass short list raise realize article.
5ab0e107-43cf-40bb-8557-64c731dc8132,Melissa Gallagher,Ministry of Education,Clerk,South,288441,16,Organic dedicated core,3077299,Completed,Temporary,3.96,Compliant,Yes,1,13/07/2018,12,203,Mrs. Amy Smith,Low,That middle difference box paper argue family.
1775293e-6b68-418e-9589-2c37de8ee83e,Seth Wright,Ministry of Environment,Director,South,207469,4,Open-architected interactive circuit,19811533,Cancelled,Contract,1.47,Under Review,Yes,1,06/01/2020,8,60,Manuel Montgomery,High,Main lay politics nearly pass.
47901727-871c-45f6-a397-1a0fe706741e,Hannah Alexander,Ministry of Defense,Inspector,East,168575,26,Customer-focused logistical algorithm,46009954,Active,Temporary,4.03,Compliant,Yes,1,21/03/2018,10,249,Debbie Bishop,Medium,Upon figure onto answer cold environmental include process.
00d2a9bd-3b9e-4a8b-8c11-064331c8f981,Bernard Matthews,Ministry of Defense,Engineer,West,257217,12,Synergized clear-thinking monitoring,32429598,Active,Contract,1.38,Non-Compliant,Yes,1,15/11/2017,10,297,Jacob Howard,High,Democrat Mrs dream these.
fe76cc67-3b45-4825-8be4-b7cab72bb755,Logan Foster,Ministry of Energy,Engineer,Central,141371,11,Ameliorated systemic success,33219668,On Hold,Permanent,1.11,Compliant,Yes,1,10/02/2019,5,12,Elizabeth Wilson,Low,Dog go shoulder individual.
12ef008d-104d-4d8a-9807-38e55f0acee7,Brandon Allen,Ministry of Defense,Director,East,78709,25,Balanced executive concept,38191886,Active,Contract,2.61,Non-Compliant,Yes,1,21/04/2019,0,395,Diane Reese,Low,Wide against authority despite.
abe60cce-fb1e-4e6a-b888-3e474b8d2408,Timothy White,Ministry of Finance,Assistant Director,East,287146,18,Robust human-resource emulation,25028384,Active,Contract,4.97,Under Review,Yes,1,12/06/2020,53,254,Sandra Duncan,Top Secret,Message management discuss your establish mention bar.
5cf0cb7c-7cc3-4e55-a5a4-c1e4796e6ca4,Melissa Miller,Ministry of Transport,Engineer,South,232192,19,Switchable dynamic framework,20117857,Cancelled,Contract,1.7,Compliant,No,0,02/03/2017,5,84,Joan Bautista,Medium,Property whether computer nothing Republican serious.
30495198-a799-49e4-b40b-88de54f39235,Brian Castillo,Ministry of Energy,Field Officer,North,190322,23,Adaptive multimedia project,2815548,Cancelled,Temporary,3.69,Non-Compliant,No,0,24/10/2023,12,457,David Walker,Medium,Least fill analysis back.
359e41d7-ee82-42ce-b96a-94efc82b5047,Brent Brewer,Ministry of Environment,Data Analyst,Central,61172,18,Open-source exuding extranet,879091,On Hold,Contract,1.69,Non-Compliant,No,0,09/06/2019,21,19,Cynthia Cooper,Low,Wide want information fund lay nice moment keep.
df08089b-caef-4ad7-ab6f-b9e6b25a9e3e,Tammy Brooks,Ministry of Energy,Field Officer,South,51555,26,Profound 24/7 ability,44409829,Cancelled,Contract,3.9,Compliant,No,0,03/08/2022,55,49,Samantha Harris,Top Secret,Way home accept result walk gas.
359894a9-353d-4e76-aedc-08136c95d90a,Katie Vega,Ministry of Health,Auditor,South,258482,6,Re-contextualized background help-desk,11865788,On Hold,Contract,3.02,Non-Compliant,Yes,1,11/12/2017,30,163,Stacy Gomez,Medium,Book number them test program.
f9a23010-72a1-402b-b7a9-8431efd46df0,Madison Brown,Ministry of Health,Clerk,North,249689,4,Exclusive web-enabled workforce,30825231,Cancelled,Temporary,3.72,Under Review,Yes,1,05/01/2016,21,91,Nicholas Miller,Medium,Visit difference several.
bd579fc5-96bd-4f2c-9e1c-c4837de17459,Desiree Stokes,Ministry of Health,Inspector,West,93276,29,Extended client-server throughput,35361362,Cancelled,Temporary,1.81,Under Review,Yes,1,18/03/2020,36,87,Douglas Valenzuela,Medium,Here many indicate off.
6e622bb5-685f-4c7e-8bbc-c21c2e9c80e6,Carl Diaz,Ministry of Finance,Data Analyst,West,97492,34,Robust fault-tolerant circuit,22844736,Completed,Permanent,3.98,Non-Compliant,No,0,10/07/2022,46,68,William Hill,High,Partner might stock western night together foreign.
bf17a59a-9828-4760-a36d-c88d71700ff3,Michael Mahoney,Ministry of Defense,Inspector,Central,224074,17,Multi-channeled zero-defect contingency,31866658,Completed,Contract,4.98,Under Review,No,0,18/10/2024,26,36,Brittany Byrd,High,Certain camera prove spring from hope probably at.
060c8513-0916-4e40-860c-26fdc9175219,Ronald Simpson,Ministry of Labor,Policy Advisor,North,291175,16,Triple-buffered next generation project,17842011,Cancelled,Temporary,3.66,Compliant,No,0,12/04/2024,49,252,Vincent Mack,Top Secret,Yes production day fight human worker.
bc6c1b15-0f5d-4810-8f2a-97a953722867,William Spencer,Ministry of Energy,Policy Advisor,North,296010,2,Multi-lateral asymmetric attitude,14384450,Cancelled,Permanent,2.97,Non-Compliant,Yes,1,03/04/2017,51,251,Craig Walker,Medium,Common establish full Congress size down gun all.
28580931-9404-4ef5-bbbd-0a79843496de,Jesus Miller,Ministry of Labor,Data Analyst,East,129599,34,Automated incremental definition,44626276,Cancelled,Contract,4.69,Non-Compliant,No,0,15/08/2024,13,139,Sharon Frost,Top Secret,Current man assume state.
eb7c40f6-7804-46cf-8111-6e7d11e2b24c,Kyle Caldwell,Ministry of Finance,Assistant Director,North,243427,8,Polarized maximized conglomeration,1678458,Completed,Contract,1.06,Compliant,Yes,1,12/10/2023,46,354,Michelle Cobb,Medium,Training else energy resource support question be.
817b8f3c-65d4-4190-8e13-d4a4a18dced9,Michael Wolf,Ministry of Energy,Engineer,Central,262320,13,Integrated web-enabled utilization,43852811,On Hold,Contract,3.92,Compliant,Yes,1,05/12/2024,57,380,Amanda Schwartz,Low,Different list still something.
450a0187-92b7-4b57-93ce-9dc280f36e48,Steve Harris,Ministry of Finance,Engineer,North,195834,8,Digitized mission-critical budgetary management,25535339,Active,Permanent,4.55,Under Review,No,0,11/01/2020,4,167,Ashley Hampton,Medium,In woman early.
7250f4d9-0e36-43e5-a4fc-cadb98ddc482,Elizabeth Jones,Ministry of Defense,Engineer,East,51046,30,User-friendly system-worthy product,43663219,Cancelled,Temporary,1.25,Non-Compliant,No,0,05/11/2024,57,53,Angela Kelly,Medium,Use pay those others action new.
dc8f6b1c-47d7-4847-8956-c83c6e6ed8af,Dustin Cruz,Ministry of Defense,Assistant Director,West,268071,32,Operative directional core,29063091,Cancelled,Permanent,2.8,Under Review,No,0,31/03/2016,35,385,Hailey Brown,Low,Coach behavior traditional into arrive.
c217fe2c-1403-4770-aca4-72a91e085976,Tina Mitchell,Ministry of Finance,Engineer,North,295202,30,Centralized human-resource standardization,15012584,Completed,Permanent,1.82,Non-Compliant,Yes,1,18/11/2016,31,177,Victoria Thomas,Low,Job agency argue many see family military.
5fecd3f6-3756-44ae-92c5-6527d565d378,Rebecca Meyer,Ministry of Environment,Engineer,North,156021,1,Reverse-engineered composite leverage,31112518,Cancelled,Temporary,3.27,Under Review,No,0,09/03/2019,33,296,Joseph Chaney,Top Secret,Generation south PM despite improve foot scene.
42186575-ba2a-4fd5-9904-7ef1b1c2ce8c,Jessica Martinez DVM,Ministry of Interior,Field Officer,Central,199841,17,Ameliorated modular extranet,17549202,On Hold,Permanent,3.6,Under Review,No,0,06/12/2021,6,300,Taylor Barnes,Medium,Drop between forward interesting local they.
50ba081a-1c22-4bd2-9c05-f8e841a29f30,Michael Morales,Ministry of Defense,Assistant Director,East,224374,20,Customizable exuding interface,44377522,Active,Permanent,2.21,Under Review,No,0,13/04/2016,41,358,Antonio Wilson,Low,Pull responsibility type plant wall.
1da34399-de0c-4d65-a233-c33ce5f322e9,Joseph Patterson,Ministry of Energy,Engineer,North,194222,24,Phased modular contingency,49488645,Cancelled,Permanent,2.84,Non-Compliant,Yes,1,01/08/2021,47,105,Angela Holder,High,Girl current study.
5c44a4bf-e936-4d3b-9faa-ac3cd6d56d6d,Derek Ali,Ministry of Energy,Clerk,Central,239319,22,Inverse full-range Local Area Network,42180940,On Hold,Temporary,2.12,Non-Compliant,No,0,16/10/2019,9,136,Jeffrey Smith,Top Secret,Together model son child sing idea project.
c6ff569d-3389-4190-b50b-cf4c44b09c47,Michelle Carter,Ministry of Energy,Assistant Director,East,44853,29,Universal non-volatile knowledge user,7945772,Active,Permanent,2.48,Non-Compliant,No,0,06/12/2021,49,189,Brian Escobar,Top Secret,Know imagine wide court relationship.
7dc45df8-1a5a-4915-ae40-90e0653b7c69,Alex Cervantes,Ministry of Labor,Policy Advisor,South,265685,22,Focused local hub,43327323,Completed,Permanent,1.64,Non-Compliant,Yes,1,06/06/2021,16,127,Joshua Goodwin,Top Secret,Speech production different end.
903f797b-5b52-4da5-b309-ee9d2007570d,Amy Richardson,Ministry of Interior,Policy Advisor,East,160900,9,Future-proofed full-range service-desk,8148056,Active,Temporary,4.54,Non-Compliant,Yes,1,20/03/2022,29,341,Emily Cervantes,Top Secret,These seven responsibility exactly support.
feb38496-cef1-44e4-8209-3be0ba86299a,Brian Oneill,Ministry of Labor,Clerk,South,260471,10,Optional transitional frame,14236405,On Hold,Contract,1.04,Non-Compliant,No,0,08/04/2021,20,46,Paul Mckee,Top Secret,It sense size out child civil book.
0bb39284-3e56-4389-afd6-eadfd08a41be,Aaron Harrington,Ministry of Health,Inspector,South,192864,28,Virtual coherent encoding,45862011,Active,Temporary,4.53,Non-Compliant,No,0,29/01/2023,59,4,Yvette Reed,High,Evening lead claim throw one notice turn.
b82298a2-4a4f-460b-8087-f83bf6d87578,Shannon Coleman,Ministry of Defense,Inspector,East,99129,28,Profit-focused fault-tolerant circuit,23867091,Active,Contract,3.29,Non-Compliant,Yes,1,10/09/2015,12,459,Sandra Armstrong,Top Secret,Record effect several within black difficult ask.
